user_id,has_pronouns,followers_sampled,raw_match,raw_non_match,percent_match,percent_non_match
411297647,1,238,8,230,0.03361344537815126,0.9663865546218487
826156521885143042,0,1000,999,1,0.999,0.001
1194420861903630343,1,908,33,875,0.03634361233480176,0.9636563876651982
21464616,0,53,50,3,0.9433962264150944,0.05660377358490566
394826045,0,821,818,3,0.9963459196102314,0.0036540803897685747
31502636,1,168,6,162,0.03571428571428571,0.9642857142857143
1008442466188648449,0,20,20,0,1.0,0.0
1954569852,1,126,1,125,0.007936507936507936,0.9920634920634921
877187245010300929,0,83,83,0,1.0,0.0
3430459648,1,142,13,129,0.09154929577464789,0.9084507042253521
344480335,0,412,412,0,1.0,0.0
978462074920607744,1,109,24,85,0.22018348623853212,0.7798165137614679
2204046111,0,1000,996,4,0.996,0.004
3179596315,1,1000,163,837,0.163,0.837
1253187347828613120,0,9,9,0,1.0,0.0
1460488442085720064,1,85,3,82,0.03529411764705882,0.9647058823529412
1569450224,0,226,222,4,0.9823008849557522,0.017699115044247787
2990959606,1,91,7,84,0.07692307692307693,0.9230769230769231
2471776002,0,329,315,14,0.9574468085106383,0.0425531914893617
831918909628567552,1,1000,71,929,0.071,0.929
874205856,0,1000,961,39,0.961,0.039
2339402106,1,33,8,25,0.24242424242424243,0.7575757575757576
457639192,0,1000,970,30,0.97,0.03
56705240,1,543,12,531,0.022099447513812154,0.9779005524861878
68536644,0,653,653,0,1.0,0.0
11834472,1,176,4,172,0.022727272727272728,0.9772727272727273
357645151,0,178,177,1,0.9943820224719101,0.0056179775280898875
818219580,1,222,33,189,0.14864864864864866,0.8513513513513513
1536633980090556416,0,25,23,2,0.92,0.08
176320484,1,147,13,134,0.08843537414965986,0.9115646258503401
339806487,0,205,203,2,0.9902439024390244,0.00975609756097561
778244239633162247,1,77,0,77,0.0,1.0
1047558228001865730,0,278,277,1,0.9964028776978417,0.0035971223021582736
1243323044061483010,1,24,2,22,0.08333333333333333,0.9166666666666666
885573169,0,695,693,2,0.9971223021582734,0.0028776978417266188
1294466142984077315,1,261,77,184,0.2950191570881226,0.7049808429118773
2938980461,0,171,171,0,1.0,0.0
3281935087,1,214,2,212,0.009345794392523364,0.9906542056074766
845311566769786880,0,42,42,0,1.0,0.0
1042869696964358144,1,104,7,97,0.0673076923076923,0.9326923076923077
1193319639121571841,0,1000,961,39,0.961,0.039
622477634,1,606,40,566,0.066006600660066,0.933993399339934
548583973,0,804,803,1,0.9987562189054726,0.0012437810945273632
178724519,1,352,46,306,0.13068181818181818,0.8693181818181818
15153376,0,222,221,1,0.9954954954954955,0.0045045045045045045
1049099587041091584,1,202,25,177,0.12376237623762376,0.8762376237623762
129237021,0,345,338,7,0.9797101449275363,0.020289855072463767
21833337,1,1000,104,896,0.104,0.896
1422767387749797894,0,65,59,6,0.9076923076923077,0.09230769230769231
929210781178126336,1,46,8,38,0.17391304347826086,0.8260869565217391
15985831,0,1000,945,55,0.945,0.055
1136127550738984961,1,642,36,606,0.056074766355140186,0.9439252336448598
295225178,0,1000,999,1,0.999,0.001
554827658,1,1000,91,909,0.091,0.909
603537453,0,1000,994,6,0.994,0.006
1259540681145618435,1,148,30,118,0.20270270270270271,0.7972972972972973
954629180,0,791,790,1,0.9987357774968394,0.0012642225031605564
1865131279,1,377,15,362,0.03978779840848806,0.9602122015915119
1275572281,0,187,187,0,1.0,0.0
3372697454,1,556,115,441,0.2068345323741007,0.7931654676258992
8073492,0,1000,926,74,0.926,0.074
4649246601,1,47,8,39,0.1702127659574468,0.8297872340425532
865160334,0,368,367,1,0.9972826086956522,0.002717391304347826
