token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
films,5.956,12.597,5.729,4.468,7.312,3.685,0.0,7.82
unapologetic,4.322,5.586,10.212,7.261,1.045,6.756,4.371,7.82
uf,3.675,7.844,10.129,0.559,3.134,2.457,0.0,7.82
likely,3.141,9.032,7.14,9.495,5.223,6.142,8.741,7.82
county,28.689,9.507,8.22,2.793,4.178,2.457,13.112,7.78
washington,14.328,9.983,7.97,4.468,3.134,1.843,4.371,7.78
secret,7.181,9.27,7.804,6.702,3.134,4.299,4.371,7.78
hands,6.684,7.368,7.555,9.495,8.357,9.827,4.371,7.78
licensed,13.25,5.586,10.046,5.585,7.312,3.685,13.112,7.74
bring,12.87,7.844,9.216,4.468,2.089,1.843,17.483,7.74
eyes,9.927,6.18,8.469,8.378,7.312,11.055,0.0,7.74
ball,8.923,9.27,6.891,6.702,6.268,6.756,17.483,7.74
though,5.497,9.27,6.725,4.468,10.446,6.756,26.224,7.74
various,4.114,10.458,6.227,8.936,9.401,3.685,0.0,7.74
bc,3.98,6.417,7.97,10.053,10.446,7.984,13.112,7.74
mph,2.149,3.328,11.873,5.027,2.089,5.528,13.112,7.74
north,20.563,10.934,7.223,1.676,3.134,4.299,4.371,7.7
exist,4.968,7.487,6.144,18.989,4.178,8.598,17.483,7.7
pets,4.606,6.299,9.548,2.793,6.268,7.37,8.741,7.7
mentally,2.59,4.278,7.057,16.197,10.446,17.811,17.483,7.7
michigan,10.994,9.151,8.053,2.793,4.178,4.913,4.371,7.66
turn,10.579,8.438,7.638,8.936,4.178,3.685,13.112,7.66
planning,7.698,9.983,7.555,3.91,4.178,3.071,4.371,7.66
sing,5.541,7.844,7.472,8.936,8.357,6.142,8.741,7.66
netflix,3.842,9.151,7.887,4.468,3.134,4.299,8.741,7.66
computers,3.251,14.974,3.57,8.936,5.223,1.228,0.0,7.66
baking,2.558,4.397,11.042,5.027,2.089,5.528,8.741,7.66
confused,2.525,6.299,7.721,10.612,14.624,6.756,8.741,7.66
different,12.93,9.507,7.057,6.144,5.223,4.299,13.112,7.621
az,10.849,8.913,6.642,6.702,9.401,9.213,0.0,7.621
none,7.382,9.626,6.476,10.053,4.178,3.685,17.483,7.621
apex,6.528,11.765,3.653,8.936,15.669,9.213,8.741,7.621
birth,6.03,5.942,8.552,6.144,9.401,9.213,13.112,7.621
inclusion,3.326,6.655,9.714,3.91,0.0,6.142,4.371,7.621
extremely,3.095,7.249,8.053,8.378,10.446,3.685,8.741,7.621
fanboy,2.502,20.441,0.249,2.793,10.446,0.0,4.371,7.621
fiend,2.156,6.061,8.718,10.053,5.223,5.528,13.112,7.621
freak,12.653,7.725,6.891,11.17,6.268,7.984,13.112,7.581
honestly,3.269,6.893,7.14,8.378,11.491,9.213,21.853,7.581
warned,2.476,9.626,5.563,12.287,11.491,4.913,4.371,7.581
fgc,2.241,16.281,1.577,7.819,12.535,3.685,8.741,7.581
2d,2.028,8.319,6.061,10.053,7.312,11.669,13.112,7.581
barista,1.427,6.417,5.646,17.314,9.401,14.74,17.483,7.581
pastor,13.512,11.171,7.057,1.117,4.178,2.457,0.0,7.541
rescue,7.119,4.873,11.125,2.793,2.089,3.071,8.741,7.541
communication,6.032,5.942,8.967,4.468,6.268,8.598,13.112,7.541
necessarily,5.35,11.409,6.808,1.676,2.089,1.228,17.483,7.541
drama,5.244,5.229,9.382,7.261,6.268,7.37,4.371,7.541
doc,3.747,8.438,8.718,2.234,1.045,4.299,4.371,7.541
caffeine,2.32,7.725,8.635,2.234,5.223,6.142,4.371,7.541
creature,1.813,6.299,5.895,17.872,11.491,9.213,30.594,7.541
sleepy,1.767,5.11,7.306,13.404,14.624,12.284,0.0,7.541
serious,11.134,8.319,6.725,6.144,10.446,7.984,13.112,7.501
religion,6.125,8.676,7.223,7.261,6.268,4.913,4.371,7.501
consumer,5.157,8.676,7.638,4.468,4.178,5.528,8.741,7.501
crisis,3.951,6.061,9.465,4.468,6.268,5.528,0.0,7.501
intp,1.44,6.893,7.14,7.261,7.312,12.898,13.112,7.501
nut,8.05,12.003,5.729,2.793,4.178,3.071,13.112,7.461
list,6.46,7.962,7.97,4.468,6.268,4.913,8.741,7.461
break,6.123,7.962,7.057,8.378,6.268,7.37,8.741,7.461
bike,4.316,10.934,6.559,3.351,2.089,3.071,13.112,7.461
unapologetically,4.107,6.18,7.804,10.612,6.268,9.213,4.371,7.461
txt,2.27,1.188,12.703,5.027,2.089,6.142,13.112,7.461
quality,20.955,9.032,6.559,5.585,5.223,9.213,4.371,7.421
source,14.019,13.073,4.234,3.91,12.535,3.071,4.371,7.421
2017,9.11,7.249,8.801,1.117,8.357,3.685,13.112,7.421
chemistry,3.657,8.081,7.804,5.027,6.268,4.913,4.371,7.421
runs,2.974,8.676,6.808,6.144,10.446,5.528,4.371,7.421
cr,2.597,4.159,9.05,7.819,11.491,10.441,0.0,7.421
screaming,1.712,5.467,8.635,9.495,3.134,8.598,8.741,7.421
owned,11.749,6.061,8.469,10.612,3.134,4.913,8.741,7.381
pay,11.094,7.606,7.14,7.819,11.491,6.142,0.0,7.381
there's,6.498,8.557,6.31,10.612,8.357,3.685,17.483,7.381
doesn’t,5.826,6.18,8.303,7.819,6.268,6.756,8.741,7.381
aunt,5.448,0.475,13.948,1.676,1.045,4.299,8.741,7.381
tree,5.218,6.893,8.136,6.702,8.357,4.913,4.371,7.381
songs,5.045,8.913,6.227,7.261,9.401,6.142,13.112,7.381
epic,3.548,11.528,4.566,8.378,8.357,6.142,0.0,7.381
debut,2.784,5.704,8.718,6.702,6.268,7.984,4.371,7.381
mcu,1.919,6.18,9.714,3.91,1.045,3.685,8.741,7.381
witchy,1.144,1.307,10.378,9.495,4.178,16.583,4.371,7.381
mi,18.385,5.586,8.967,7.819,6.268,4.299,8.741,7.341
resistance,8.12,5.229,10.627,4.468,2.089,1.228,0.0,7.341
cold,6.303,6.536,8.22,6.702,8.357,4.913,8.741,7.341
420,4.992,6.299,6.891,8.936,14.624,10.441,4.371,7.341
twice,4.676,5.704,8.552,3.351,4.178,13.512,4.371,7.341
romantic,3.971,5.348,8.552,6.144,6.268,9.827,13.112,7.341
labor,3.859,8.081,7.306,5.027,7.312,6.142,8.741,7.341
ateez,1.504,1.07,11.541,8.378,2.089,10.441,8.741,7.341
beach,18.036,6.417,9.299,3.91,3.134,3.071,8.741,7.301
questions,7.698,8.676,7.472,6.702,1.045,3.071,8.741,7.301
rose,4.985,5.348,8.22,10.612,4.178,7.984,13.112,7.301
chicken,4.893,7.844,8.386,6.144,1.045,2.457,0.0,7.301
studios,3.888,12.241,4.649,5.027,7.312,4.299,4.371,7.301
whore,2.634,5.229,6.725,13.404,10.446,14.126,4.371,7.301
metalhead,2.502,13.31,3.321,6.702,11.491,4.913,0.0,7.301
researching,2.423,5.467,9.88,5.585,5.223,1.228,4.371,7.301
cartoon,2.149,10.458,3.985,10.053,18.803,6.142,4.371,7.301
crypto,69.285,10.458,5.48,6.702,7.312,4.299,8.741,7.261
atl,12.772,7.725,6.974,8.378,8.357,4.299,13.112,7.261
worth,10.278,8.557,6.559,5.585,8.357,6.756,8.741,7.261
roll,9.856,8.913,7.223,2.793,7.312,4.299,4.371,7.261
com/,9.621,8.676,7.057,6.702,4.178,4.299,4.371,7.261
hand,8.715,6.774,7.389,6.144,9.401,9.213,4.371,7.261
seeking,7.846,7.606,7.721,5.585,2.089,7.37,4.371,7.261
faculty,4.895,8.319,8.22,3.351,0.0,4.299,0.0,7.261
bread,3.396,7.606,6.891,7.819,11.491,5.528,4.371,7.261
unt,3.348,5.704,8.552,4.468,7.312,8.598,8.741,7.261
boosted,2.647,6.893,8.967,2.793,4.178,3.071,8.741,7.261
vent,2.121,6.536,5.397,12.846,18.803,11.669,8.741,7.261
along,10.184,10.102,5.314,7.261,7.312,5.528,13.112,7.222
relations,8.351,8.557,7.887,1.676,4.178,4.299,0.0,7.222
follows,5.729,9.983,5.314,7.261,5.223,4.913,30.594,7.222
hiker,4.516,8.557,7.389,3.91,3.134,5.528,4.371,7.222
kingdom,4.487,9.27,5.563,7.819,5.223,9.213,8.741,7.222
opinionated,4.368,6.299,8.469,7.819,3.134,3.685,13.112,7.222
'19,3.256,9.864,6.808,3.91,2.089,4.299,0.0,7.222
narrative,1.932,8.438,6.31,8.378,7.312,7.37,0.0,7.222
m4a,1.76,9.864,6.725,3.91,4.178,3.071,4.371,7.222
faith,20.681,7.012,8.718,3.91,5.223,2.457,0.0,7.182
legends,5.176,11.409,4.732,3.91,10.446,4.913,8.741,7.182
anymore,4.151,7.368,5.978,10.612,11.491,7.984,13.112,7.182
robot,2.147,8.794,4.566,11.17,8.357,9.213,34.965,7.182
vampire,1.861,5.348,6.642,13.404,7.312,12.898,13.112,7.182
iowa,9.485,8.557,7.389,3.351,4.178,4.913,0.0,7.142
isn't,5.543,7.249,7.389,7.819,8.357,4.299,0.0,7.142
emotional,3.416,5.586,8.635,5.585,6.268,7.37,0.0,7.142
crystal,2.551,5.229,7.306,7.819,7.312,13.512,17.483,7.142
ssbu,1.436,14.736,1.744,5.027,19.847,2.457,8.741,7.142
leadership,13.399,7.012,9.216,1.676,0.0,1.843,8.741,7.102
trade,13.059,10.934,5.231,3.91,4.178,5.528,13.112,7.102
valley,11.878,5.586,8.469,3.91,3.134,11.669,0.0,7.102
ol,7.284,8.319,5.978,10.053,7.312,4.913,13.112,7.102
proudly,7.034,8.319,6.642,5.585,4.178,7.37,8.741,7.102
engagement,5.284,5.823,10.046,1.676,1.045,2.457,0.0,7.102
sexual,5.268,5.704,7.638,12.287,8.357,4.913,0.0,7.102
roblox,3.429,10.934,3.819,5.585,11.491,9.827,13.112,7.102
bestselling,2.964,3.209,11.541,2.234,2.089,3.685,0.0,7.102
lg,1.433,2.733,8.884,6.702,6.268,17.811,4.371,7.102
asd,1.095,7.249,5.065,12.287,11.491,12.284,13.112,7.102
we're,12.969,8.319,5.646,11.17,7.312,3.685,26.224,7.062
career,11.746,7.487,8.136,2.234,3.134,4.913,4.371,7.062
focus,10.728,8.081,6.974,4.468,9.401,3.685,8.741,7.062
colorado,9.205,9.745,6.227,3.91,2.089,4.299,17.483,7.062
latino,5.437,16.757,0.415,3.91,21.937,1.228,4.371,7.062
mouth,4.889,6.18,8.386,4.468,6.268,6.142,0.0,7.062
says,4.84,8.319,6.974,3.91,5.223,6.142,4.371,7.062
french,4.711,6.536,8.22,3.351,9.401,4.299,4.371,7.062
pink,3.548,4.397,7.804,10.612,14.624,7.984,0.0,7.062
trust,16.826,7.844,7.887,2.793,1.045,5.528,0.0,7.022
2nd,11.468,7.844,7.97,5.027,1.045,2.457,0.0,7.022
talent,10.948,9.864,6.144,3.91,5.223,4.299,0.0,7.022
following,9.885,9.507,5.231,6.144,10.446,6.756,4.371,7.022
facts,8.078,6.655,8.386,6.702,2.089,1.843,8.741,7.022
thanks,7.819,6.299,6.227,12.846,7.312,9.213,13.112,7.022
modern,7.703,7.725,7.389,3.351,8.357,4.299,4.371,7.022
therapy,6.595,5.348,8.303,7.261,4.178,8.598,0.0,7.022
except,5.062,9.389,5.729,8.378,3.134,4.913,8.741,7.022
who's,4.114,9.983,4.899,6.702,5.223,6.142,26.224,7.022
stanford,3.721,7.606,7.306,5.027,5.223,5.528,4.371,7.022
robots,1.651,11.884,3.238,9.495,6.268,7.37,8.741,7.022
follower,25.061,8.557,7.638,2.793,2.089,2.457,0.0,6.982
//onlyfans,11.841,5.586,6.227,17.872,11.491,4.913,8.741,6.982
louis,7.147,4.397,9.963,5.027,0.0,4.299,8.741,6.982
outside,6.838,7.249,7.306,3.351,4.178,7.37,17.483,6.982
pm,5.782,9.151,6.061,4.468,7.312,4.913,8.741,6.982
boring,3.953,8.319,6.725,8.378,1.045,3.685,8.741,6.982
forest,3.828,4.873,8.053,8.378,6.268,9.827,0.0,6.982
lv,2.617,6.061,6.144,10.053,6.268,15.354,4.371,6.982
libraries,1.923,4.041,9.88,3.91,1.045,7.984,4.371,6.982
poc,1.131,6.655,4.732,8.378,26.115,10.441,21.853,6.982
event,10.506,7.131,6.808,8.378,4.178,7.37,4.371,6.942
reason,8.568,8.913,6.31,2.234,6.268,7.984,0.0,6.942
beat,8.399,10.458,4.4,8.378,11.491,3.685,4.371,6.942
ukraine,5.718,9.27,5.48,7.261,4.178,7.37,4.371,6.942
dirty,5.047,8.557,5.812,8.378,10.446,1.843,17.483,6.942
campaign,4.303,8.794,6.393,5.027,7.312,4.299,0.0,6.942
astrology,2.336,2.139,9.714,9.495,5.223,9.827,4.371,6.942
co-creator,2.204,10.934,4.815,7.261,5.223,3.685,0.0,6.942
pro-choice,2.057,3.684,10.295,3.351,3.134,5.528,4.371,6.942
playwright,1.875,6.655,6.642,7.261,7.312,10.441,4.371,6.942
angeles,11.446,9.27,5.895,3.351,8.357,6.142,0.0,6.902
mr,8.594,12.241,4.483,2.793,3.134,4.299,4.371,6.902
boss,7.191,4.635,8.136,5.585,5.223,11.669,8.741,6.902
normal,6.515,8.2,5.563,10.053,9.401,3.071,21.853,6.902
total,4.86,6.774,6.476,5.585,10.446,9.213,13.112,6.902
lovely,4.351,6.893,5.978,10.053,8.357,9.213,8.741,6.902
purple,3.804,7.606,6.559,6.702,8.357,4.913,8.741,6.902
femboy,1.82,10.22,1.494,13.963,30.294,5.528,26.224,6.902
scbwi,1.578,0.951,13.201,0.0,0.0,3.685,0.0,6.902
spotify,9.283,10.577,5.065,5.585,6.268,3.071,4.371,6.862
jazz,8.05,11.171,4.899,4.468,9.401,1.228,0.0,6.862
na,8.001,8.081,5.231,7.819,11.491,9.213,4.371,6.862
forget,7.938,7.962,5.812,6.702,6.268,9.213,8.741,6.862
disease,5.1,6.299,8.635,3.91,0.0,4.913,0.0,6.862
gardening,4.904,5.348,9.216,2.793,1.045,6.142,0.0,6.862
howard,4.417,4.041,8.967,3.91,9.401,7.37,8.741,6.862
dir,4.239,8.081,7.472,1.117,3.134,5.528,0.0,6.862
mario,2.362,13.192,2.906,5.027,13.58,1.843,4.371,6.862
bean,2.27,4.991,6.061,16.197,10.446,10.441,4.371,6.862
garbage,1.919,8.081,5.48,9.495,6.268,8.598,4.371,6.862
nobody,8.504,9.389,5.065,6.702,3.134,6.142,26.224,6.823
gun,7.707,6.893,8.718,2.793,1.045,0.614,4.371,6.823
physician,6.987,6.536,9.465,0.559,1.045,0.0,0.0,6.823
io,5.012,12.36,2.989,6.144,12.535,4.913,0.0,6.823
japanese,3.635,7.962,5.895,6.144,8.357,6.756,13.112,6.823
mba,10.934,8.913,7.306,2.234,2.089,0.614,0.0,6.783
bullshit,4.915,7.012,5.978,7.261,7.312,9.213,17.483,6.783
socal,4.335,8.319,5.397,7.261,11.491,6.142,4.371,6.783
parks,3.925,9.27,6.559,1.676,5.223,1.843,8.741,6.783
behavior,3.493,5.348,8.552,4.468,5.223,4.913,4.371,6.783
boyfriend,2.827,10.458,3.902,5.027,19.847,3.071,8.741,6.783
harm,2.303,4.041,7.887,8.378,6.268,11.669,4.371,6.783
cozy,1.385,1.07,9.88,8.378,4.178,14.126,0.0,6.783
fake,7.167,7.249,6.227,9.495,6.268,6.142,0.0,6.743
treat,5.262,3.209,9.797,2.793,2.089,9.827,4.371,6.743
loser,2.996,8.081,4.732,11.17,9.401,7.984,8.741,6.743
pixel,2.066,10.696,3.404,8.936,10.446,6.756,4.371,6.743
outdoors,11.461,7.606,7.804,1.676,4.178,1.228,4.371,6.703
respect,11.211,6.417,6.891,9.495,6.268,4.299,4.371,6.703
fast,9.589,8.438,5.148,5.027,11.491,8.598,4.371,6.703
street,9.148,7.844,6.31,6.144,6.268,4.913,4.371,6.703
yours,7.925,8.319,6.559,4.468,4.178,3.071,8.741,6.703
vintage,6.026,6.18,7.389,5.027,5.223,5.528,17.483,6.703
summer,5.521,5.942,7.223,6.702,9.401,4.913,8.741,6.703
mix,4.803,6.774,6.144,9.495,5.223,6.756,17.483,6.703
illness,2.178,0.594,10.129,10.053,5.223,10.441,4.371,6.703
click,13.562,6.18,6.559,7.261,4.178,10.441,8.741,6.663
gang,8.116,10.22,3.902,6.702,12.535,5.528,4.371,6.663
voteblue,6.381,4.397,10.461,1.117,0.0,1.228,0.0,6.663
'20,3.244,7.487,6.642,3.351,4.178,8.598,0.0,6.663
allowed,3.021,8.2,4.982,10.053,9.401,6.142,4.371,6.663
kitty,2.606,4.159,7.804,8.936,8.357,6.756,13.112,6.663
loveislove,1.366,4.516,9.631,2.793,3.134,2.457,4.371,6.663
exhausted,1.317,4.278,7.472,9.495,6.268,11.055,0.0,6.663
low,8.034,8.081,6.227,6.144,7.312,2.457,4.371,6.623
covid,4.799,5.348,7.97,5.585,4.178,6.142,4.371,6.623
halo,4.689,13.31,2.408,5.027,7.312,4.913,4.371,6.623
mac,4.105,6.893,7.389,6.144,4.178,1.228,8.741,6.623
slow,3.995,6.417,7.306,4.468,2.089,8.598,0.0,6.623
babe,3.978,1.426,8.552,11.729,4.178,15.354,4.371,6.623
cream,3.631,4.754,9.05,5.027,1.045,3.685,4.371,6.623
auntie,3.034,0.238,12.205,1.676,0.0,8.598,0.0,6.623
bikes,2.92,10.815,5.397,1.117,2.089,2.457,8.741,6.623
broadway,2.465,5.11,9.299,2.234,2.089,3.071,0.0,6.623
tbh,2.167,6.299,5.895,10.612,7.312,7.984,13.112,6.623
ftm,2.004,15.093,0.332,1.117,29.249,0.0,21.853,6.623
gold,10.502,6.774,6.393,5.027,10.446,5.528,13.112,6.583
women's,7.659,2.139,10.71,4.468,1.045,5.528,0.0,6.583
bot,6.412,8.081,5.646,8.378,6.268,4.299,4.371,6.583
mass,3.976,8.557,5.563,7.261,6.268,3.685,4.371,6.583
novice,2.573,8.081,5.895,3.351,9.401,6.142,4.371,6.583
central,15.95,7.368,6.974,4.468,5.223,2.457,4.371,6.543
church,14.348,7.844,6.559,3.91,7.312,2.457,4.371,6.543
feed,9.613,8.081,5.895,5.585,6.268,5.528,0.0,6.543
captain,5.977,9.745,4.649,6.144,7.312,4.913,0.0,6.543
hiking,5.786,6.417,7.887,1.117,6.268,3.685,4.371,6.543
absolutely,3.811,6.774,5.48,6.144,15.669,8.598,4.371,6.543
mit,3.457,8.2,7.057,2.793,2.089,1.228,4.371,6.543
evolution,2.382,8.794,6.393,1.117,5.223,3.685,0.0,6.543
figuring,2.156,5.467,6.227,8.378,9.401,10.441,8.741,6.543
scream,1.737,5.11,6.31,12.287,8.357,7.984,8.741,6.543
traveling,11.657,5.942,8.053,4.468,3.134,3.071,0.0,6.503
force,10.342,7.962,6.31,2.793,6.268,4.913,4.371,6.503
pilot,8.254,12.122,3.819,3.91,3.134,3.071,0.0,6.503
affairs,7.15,7.487,7.306,2.234,3.134,2.457,4.371,6.503
grown,5.793,3.803,9.133,6.144,2.089,4.913,0.0,6.503
told,5.363,6.655,6.974,3.351,6.268,6.756,0.0,6.503
zone,4.105,6.417,5.646,8.378,12.535,7.984,4.371,6.503
listener,3.332,7.725,6.476,7.819,1.045,3.071,0.0,6.503
mets,9.789,10.577,5.48,0.559,2.089,2.457,0.0,6.464
multimedia,3.589,6.536,5.563,7.261,10.446,9.213,8.741,6.464
fool,3.525,8.2,4.982,9.495,8.357,4.913,0.0,6.464
maps,1.811,9.745,3.238,8.936,16.714,4.299,8.741,6.464
knitting,1.354,0.832,11.374,5.027,3.134,2.457,8.741,6.464
cops,1.159,7.487,3.902,13.963,13.58,6.756,13.112,6.464
important,9.055,8.081,6.144,5.585,4.178,3.071,0.0,6.424
pittsburgh,8.577,8.2,6.642,3.351,3.134,0.0,13.112,6.424
what's,7.922,7.844,5.48,8.936,4.178,4.299,8.741,6.424
vibe,6.989,6.18,5.148,8.378,8.357,12.284,17.483,6.424
worlds,4.074,7.844,5.397,6.144,6.268,6.756,8.741,6.424
saw,2.961,3.446,8.552,4.468,5.223,8.598,8.741,6.424
server,2.896,9.626,4.4,6.144,4.178,5.528,13.112,6.424
trekkie,1.411,8.319,6.31,3.351,4.178,3.071,0.0,6.424
spoiler,1.019,2.377,7.555,10.612,10.446,12.284,4.371,6.424
commie,1.005,8.913,2.823,13.404,15.669,7.37,4.371,6.424
virginia,9.784,7.368,7.555,2.793,0.0,1.228,0.0,6.384
mountain,6.836,7.725,5.646,5.585,6.268,6.142,4.371,6.384
fav,5.069,6.299,5.895,6.144,8.357,9.827,4.371,6.384
ucf,4.759,6.536,7.555,2.234,8.357,1.228,0.0,6.384
portland,4.384,7.606,5.729,7.261,7.312,3.071,8.741,6.384
teen,2.933,3.446,9.133,4.468,4.178,3.071,17.483,6.384
wrote,2.718,8.913,5.729,5.027,2.089,3.071,0.0,6.384
infosec,2.474,12.835,2.491,6.702,2.089,3.071,13.112,6.384
appreciator,1.365,8.676,4.234,6.702,7.312,9.213,8.741,6.384
sell,13.821,5.229,6.559,10.612,6.268,6.756,0.0,6.344
field,13.452,8.2,5.895,2.234,5.223,6.142,0.0,6.344
rather,6.133,5.348,8.635,3.351,1.045,1.228,4.371,6.344
there’s,4.95,7.012,6.061,6.702,5.223,5.528,4.371,6.344
uh,4.386,5.942,6.642,5.585,6.268,7.37,4.371,6.344
inclusive,3.001,6.893,7.472,3.351,1.045,2.457,0.0,6.344
abortion,1.647,1.188,10.212,3.351,2.089,10.441,4.371,6.344
office,12.486,7.606,6.559,3.351,5.223,2.457,0.0,6.304
natural,11.365,6.061,7.057,4.468,6.268,4.299,4.371,6.304
fbr,8.294,6.061,8.22,2.793,0.0,0.614,8.741,6.304
you'll,6.915,8.676,5.48,3.351,8.357,2.457,4.371,6.304
hill,6.704,7.368,6.476,4.468,2.089,4.913,0.0,6.304
walking,6.12,6.536,6.476,4.468,3.134,7.984,4.371,6.304
wa,5.989,6.299,6.31,4.468,8.357,6.756,8.741,6.304
kill,5.708,6.774,5.065,8.936,12.535,7.37,0.0,6.304
practitioner,5.701,5.704,7.223,4.468,1.045,7.37,8.741,6.304
sustainability,4.235,5.823,7.804,1.117,1.045,6.756,4.371,6.304
committee,4.16,8.2,6.642,3.91,0.0,1.228,0.0,6.304
canadian,3.04,7.487,6.808,1.117,3.134,3.685,8.741,6.304
obsession,2.426,4.754,6.393,8.936,13.58,6.142,8.741,6.304
guardian,2.393,7.012,5.314,6.702,6.268,9.827,4.371,6.304
npr,2.254,5.942,8.386,0.559,0.0,3.685,0.0,6.304
bf,1.879,7.962,3.57,5.585,21.937,7.984,17.483,6.304
name's,1.227,7.131,3.321,11.729,18.803,9.213,17.483,6.304
ult,1.062,3.446,8.552,6.144,5.223,6.142,0.0,6.304
custom,11.65,4.873,5.812,9.495,8.357,11.055,13.112,6.264
wonderful,10.689,7.012,6.559,5.585,4.178,1.843,8.741,6.264
we’re,8.583,4.278,7.389,10.612,4.178,3.685,13.112,6.264
practice,7.696,6.893,7.057,2.793,4.178,1.843,8.741,6.264
cannabis,7.628,4.873,6.476,7.819,5.223,10.441,8.741,6.264
sunshine,4.886,2.971,8.718,4.468,3.134,8.598,8.741,6.264
bee,2.961,4.873,7.223,12.287,1.045,3.071,4.371,6.264
rarely,2.52,7.249,5.231,6.144,9.401,6.756,8.741,6.264
scifi,2.505,9.27,5.231,4.468,3.134,3.071,0.0,6.264
binary,2.292,1.545,0.996,53.058,12.535,8.598,48.077,6.264
comm,2.143,6.893,6.061,5.027,5.223,7.37,0.0,6.264
hiatus,1.477,7.368,4.815,8.936,7.312,7.984,4.371,6.264
above,9.288,7.131,6.061,6.702,4.178,3.685,4.371,6.224
farmer,7.374,6.536,6.559,6.144,2.089,4.913,4.371,6.224
already,5.512,5.704,5.646,7.261,13.58,7.37,8.741,6.224
99,5.246,5.11,7.389,4.468,7.312,4.913,4.371,6.224
garden,5.179,4.873,6.808,8.936,4.178,7.984,0.0,6.224
large,4.794,10.22,4.151,3.351,6.268,4.913,0.0,6.224
dancing,4.467,3.922,8.053,4.468,7.312,6.756,0.0,6.224
hippie,3.778,2.971,9.216,2.234,4.178,6.756,4.371,6.224
x2,3.762,5.229,7.97,2.793,5.223,3.071,4.371,6.224
sober,3.475,7.368,4.649,10.612,6.268,6.756,8.741,6.224
trivia,2.558,8.2,6.227,2.793,3.134,1.843,4.371,6.224
fictional,1.649,2.615,7.804,6.144,8.357,12.284,4.371,6.224
catch,7.35,7.725,4.815,7.819,6.268,6.756,4.371,6.184
council,6.105,9.983,4.649,3.351,2.089,3.071,8.741,6.184
attention,5.203,6.536,5.563,7.819,6.268,7.37,4.371,6.184
sciences,4.847,5.942,7.057,3.91,6.268,2.457,13.112,6.184
review,4.458,6.536,6.808,5.027,1.045,4.913,0.0,6.184
painting,3.912,7.962,5.231,8.378,3.134,4.299,0.0,6.184
standwithukraine,3.216,7.012,5.314,7.819,9.401,4.913,4.371,6.184
lego,1.985,11.884,3.736,3.351,4.178,0.0,0.0,6.184
tales,1.98,5.467,6.891,6.702,6.268,4.299,4.371,6.184
genx,1.739,3.446,10.046,0.0,0.0,3.071,0.0,6.184
accessibility,1.341,5.348,7.306,5.027,3.134,6.142,0.0,6.184
store,11.138,6.774,5.148,6.144,7.312,9.827,4.371,6.144
hold,6.623,5.229,6.642,7.261,8.357,3.685,13.112,6.144
stuck,3.611,6.774,5.646,4.468,7.312,7.37,8.741,6.144
names,3.563,6.655,4.4,11.17,10.446,6.142,21.853,6.144
decent,3.545,9.864,4.4,2.793,5.223,3.071,13.112,6.144
cap,2.873,3.328,8.136,3.351,5.223,9.827,4.371,6.144
cornell,2.66,7.131,7.057,1.676,4.178,1.228,0.0,6.144
slightly,2.538,7.012,6.061,5.027,6.268,3.685,4.371,6.144
qa,1.265,9.507,4.068,5.027,10.446,3.071,4.371,6.144
el,28.013,6.655,5.812,5.027,7.312,5.528,8.741,6.104
win,12.95,6.655,6.227,6.144,4.178,3.685,4.371,6.104
minnesota,8.179,8.676,5.812,1.117,1.045,3.685,4.371,6.104
jewelry,6.489,1.07,9.216,4.468,3.134,12.898,4.371,6.104
criminal,6.438,4.991,7.14,6.144,4.178,6.142,0.0,6.104
form,5.066,6.536,5.314,7.819,8.357,7.37,0.0,6.104
bored,4.583,6.893,4.982,6.702,14.624,3.685,13.112,6.104
cities,4.189,9.864,4.566,1.676,6.268,3.071,4.371,6.104
publishing,3.989,5.467,7.721,3.351,2.089,3.685,0.0,6.104
mystery,3.714,5.11,7.306,5.585,5.223,4.299,0.0,6.104
lazy,3.166,8.2,4.4,5.585,10.446,5.528,8.741,6.104
identity,3.071,5.11,6.476,5.585,8.357,7.37,8.741,6.104
coder,2.294,11.171,2.906,8.378,5.223,1.843,4.371,6.104
organizing,2.138,5.704,6.559,6.144,4.178,6.756,0.0,6.104
happiness,11.903,5.823,7.306,2.234,3.134,4.913,0.0,6.065
fear,10.08,7.249,5.895,5.585,1.045,5.528,0.0,6.065
moment,8.037,5.586,5.978,5.027,10.446,7.984,4.371,6.065
set,7.639,5.586,5.812,7.819,7.312,7.984,4.371,6.065
met,4.709,4.991,6.891,5.585,4.178,7.37,4.371,6.065
paranormal,4.379,3.922,7.721,5.585,2.089,6.142,17.483,6.065
sailor,3.504,5.229,7.306,2.234,7.312,4.913,4.371,6.065
singing,3.436,4.397,7.721,5.027,1.045,6.756,4.371,6.065
hopeful,2.97,5.704,6.974,2.793,4.178,6.756,0.0,6.065
constant,2.713,5.348,6.393,6.702,10.446,4.299,4.371,6.065
berkeley,2.626,7.606,5.895,3.351,6.268,3.071,0.0,6.065
chemist,2.303,7.844,5.812,2.234,6.268,3.071,4.371,6.065
overwatch,2.024,8.557,4.068,3.91,10.446,6.756,13.112,6.065
msw,1.798,2.377,8.884,3.351,3.134,9.213,4.371,6.065
sexuality,1.633,5.11,5.231,8.378,17.758,6.756,13.112,6.065
feral,1.141,1.901,6.725,15.08,6.268,12.284,8.741,6.065
